filename treatment update average
edit_explode_denovo_002_80 edit_explode_denovo_002 13000 9.31745
edit_explode_denovo_002_80 edit_explode_denovo_002 14000 10.4465
edit_explode_denovo_002_80 edit_explode_denovo_002 15000 6.80278
edit_explode_denovo_002_80 edit_explode_denovo_002 16000 4.88587
edit_explode_denovo_002_80 edit_explode_denovo_002 17000 4.97109
edit_explode_denovo_002_80 edit_explode_denovo_002 18000 5.10885
edit_explode_denovo_002_80 edit_explode_denovo_002 19000 5.21388
edit_explode_denovo_002_80 edit_explode_denovo_002 20000 5.4501
edit_explode_denovo_002_80 edit_explode_denovo_002 21000 5.82499
edit_explode_denovo_002_80 edit_explode_denovo_002 22000 7.19962
edit_explode_denovo_002_80 edit_explode_denovo_002 23000 9.25098
edit_explode_denovo_002_80 edit_explode_denovo_002 24000 10.7336
edit_explode_denovo_002_80 edit_explode_denovo_002 25000 12.33
edit_explode_denovo_002_80 edit_explode_denovo_002 26000 12.6287
edit_explode_denovo_002_80 edit_explode_denovo_002 27000 11.9255
edit_explode_denovo_002_80 edit_explode_denovo_002 28000 10.1945
edit_explode_denovo_002_80 edit_explode_denovo_002 29000 9.66778
edit_explode_denovo_002_80 edit_explode_denovo_002 30000 9.17146
edit_explode_denovo_002_80 edit_explode_denovo_002 31000 9.84492
edit_explode_denovo_002_80 edit_explode_denovo_002 32000 10.5122
edit_explode_denovo_002_80 edit_explode_denovo_002 33000 11.4089
edit_explode_denovo_002_80 edit_explode_denovo_002 34000 12.5377
edit_explode_denovo_002_80 edit_explode_denovo_002 35000 13.5695
edit_explode_denovo_002_80 edit_explode_denovo_002 36000 14.2969
edit_explode_denovo_002_80 edit_explode_denovo_002 37000 14.8801
edit_explode_denovo_002_80 edit_explode_denovo_002 38000 15.6591
edit_explode_denovo_002_80 edit_explode_denovo_002 39000 16.2486
edit_explode_denovo_002_80 edit_explode_denovo_002 40000 16.316
edit_explode_denovo_002_80 edit_explode_denovo_002 41000 13.4488
edit_explode_denovo_002_80 edit_explode_denovo_002 42000 10.6266
edit_explode_denovo_002_80 edit_explode_denovo_002 43000 10.3108
edit_explode_denovo_002_80 edit_explode_denovo_002 44000 10.3773
edit_explode_denovo_002_80 edit_explode_denovo_002 45000 11.3568
edit_explode_denovo_002_80 edit_explode_denovo_002 46000 11.0745
edit_explode_denovo_002_80 edit_explode_denovo_002 47000 9.88664
edit_explode_denovo_002_80 edit_explode_denovo_002 48000 9.28015
edit_explode_denovo_002_80 edit_explode_denovo_002 49000 8.74654
edit_explode_denovo_002_80 edit_explode_denovo_002 50000 8.77439
edit_explode_denovo_002_80 edit_explode_denovo_002 51000 9.12591
edit_explode_denovo_002_80 edit_explode_denovo_002 52000 9.5975
edit_explode_denovo_002_80 edit_explode_denovo_002 53000 10.041
edit_explode_denovo_002_80 edit_explode_denovo_002 54000 11.7106
edit_explode_denovo_002_80 edit_explode_denovo_002 55000 13.3224
edit_explode_denovo_002_80 edit_explode_denovo_002 56000 14.3202
edit_explode_denovo_002_80 edit_explode_denovo_002 57000 15.0402
edit_explode_denovo_002_80 edit_explode_denovo_002 58000 16.0774
edit_explode_denovo_002_80 edit_explode_denovo_002 59000 15.742
edit_explode_denovo_002_80 edit_explode_denovo_002 60000 14.7672
edit_explode_denovo_02_51 edit_explode_denovo_02 0 -nan
edit_explode_denovo_02_51 edit_explode_denovo_02 1000 59.4789
edit_explode_denovo_02_51 edit_explode_denovo_02 2000 72.243
edit_explode_denovo_02_51 edit_explode_denovo_02 3000 64.4856
edit_explode_denovo_02_51 edit_explode_denovo_02 4000 54.828
edit_explode_denovo_02_51 edit_explode_denovo_02 5000 55.5639
edit_explode_denovo_02_51 edit_explode_denovo_02 6000 56.6757
edit_explode_denovo_02_51 edit_explode_denovo_02 7000 55.4084
edit_explode_denovo_02_51 edit_explode_denovo_02 8000 54.0093
edit_explode_denovo_02_51 edit_explode_denovo_02 9000 52.3719
edit_explode_denovo_02_51 edit_explode_denovo_02 10000 52.0323
edit_explode_denovo_02_51 edit_explode_denovo_02 11000 50.8154
edit_explode_denovo_02_51 edit_explode_denovo_02 12000 49.7405
edit_explode_denovo_02_51 edit_explode_denovo_02 13000 47.8375
edit_explode_denovo_02_51 edit_explode_denovo_02 14000 47.0717
edit_explode_denovo_02_51 edit_explode_denovo_02 15000 47.5054
edit_explode_denovo_02_51 edit_explode_denovo_02 16000 47.9362
edit_explode_denovo_02_51 edit_explode_denovo_02 17000 48.7976
edit_explode_denovo_02_51 edit_explode_denovo_02 18000 49.4684
edit_explode_denovo_02_51 edit_explode_denovo_02 19000 50.2241
edit_explode_denovo_02_51 edit_explode_denovo_02 20000 50.9636
edit_explode_denovo_02_51 edit_explode_denovo_02 21000 51.6379
edit_explode_denovo_02_51 edit_explode_denovo_02 22000 52.0162
edit_explode_denovo_02_51 edit_explode_denovo_02 23000 52.6714
edit_explode_denovo_02_51 edit_explode_denovo_02 24000 52.7852
edit_explode_denovo_02_51 edit_explode_denovo_02 25000 53.4536
edit_explode_denovo_02_51 edit_explode_denovo_02 26000 53.7071
edit_explode_denovo_02_51 edit_explode_denovo_02 27000 54.3852
edit_explode_denovo_02_51 edit_explode_denovo_02 28000 54.9556
edit_explode_denovo_02_51 edit_explode_denovo_02 29000 55.4401
edit_explode_denovo_02_51 edit_explode_denovo_02 30000 55.7778
edit_explode_denovo_02_51 edit_explode_denovo_02 31000 55.987
edit_explode_denovo_02_51 edit_explode_denovo_02 32000 56.5016
edit_explode_denovo_02_51 edit_explode_denovo_02 33000 56.6106
edit_explode_denovo_02_51 edit_explode_denovo_02 34000 56.4539
edit_explode_denovo_02_51 edit_explode_denovo_02 35000 56.8077
edit_explode_denovo_02_51 edit_explode_denovo_02 36000 56.5728
edit_explode_denovo_02_51 edit_explode_denovo_02 37000 56.9263
edit_explode_denovo_02_51 edit_explode_denovo_02 38000 56.9001
edit_explode_denovo_02_51 edit_explode_denovo_02 39000 57.1943
edit_explode_denovo_02_51 edit_explode_denovo_02 40000 56.4566
edit_explode_denovo_02_51 edit_explode_denovo_02 41000 56.2254
edit_explode_denovo_02_51 edit_explode_denovo_02 42000 55.1539
edit_explode_denovo_02_51 edit_explode_denovo_02 43000 55.0523
edit_explode_denovo_02_51 edit_explode_denovo_02 44000 55.0907
edit_explode_denovo_02_51 edit_explode_denovo_02 45000 55.1309
edit_explode_denovo_02_51 edit_explode_denovo_02 46000 55.3813
edit_explode_denovo_02_51 edit_explode_denovo_02 47000 55.5143
edit_explode_denovo_02_51 edit_explode_denovo_02 48000 55.8618
edit_explode_denovo_02_51 edit_explode_denovo_02 49000 56.0542
edit_explode_denovo_02_51 edit_explode_denovo_02 50000 56.454
edit_explode_denovo_02_51 edit_explode_denovo_02 51000 56.8939
edit_explode_denovo_02_51 edit_explode_denovo_02 52000 57.2249
edit_explode_denovo_02_51 edit_explode_denovo_02 53000 57.5088
edit_explode_denovo_02_51 edit_explode_denovo_02 54000 57.5964
edit_explode_denovo_02_51 edit_explode_denovo_02 55000 57.5504
edit_explode_denovo_02_51 edit_explode_denovo_02 56000 57.6981
edit_explode_denovo_02_51 edit_explode_denovo_02 57000 58.0457
edit_explode_denovo_02_51 edit_explode_denovo_02 58000 58.3608
edit_explode_denovo_02_51 edit_explode_denovo_02 59000 58.1503
edit_explode_denovo_02_51 edit_explode_denovo_02 60000 58.4526
edit_explode_denovo_02_52 edit_explode_denovo_02 0 -nan
edit_explode_denovo_02_52 edit_explode_denovo_02 1000 59.2635
edit_explode_denovo_02_52 edit_explode_denovo_02 2000 74.5583
edit_explode_denovo_02_52 edit_explode_denovo_02 3000 74.0809
edit_explode_denovo_02_52 edit_explode_denovo_02 4000 70.9853
edit_explode_denovo_02_52 edit_explode_denovo_02 5000 63.6566
edit_explode_denovo_02_52 edit_explode_denovo_02 6000 63.8566
edit_explode_denovo_02_52 edit_explode_denovo_02 7000 65.7183
edit_explode_denovo_02_52 edit_explode_denovo_02 8000 66.4067
edit_explode_denovo_02_52 edit_explode_denovo_02 9000 67.2837
edit_explode_denovo_02_52 edit_explode_denovo_02 10000 65.2822
edit_explode_denovo_02_52 edit_explode_denovo_02 11000 62.7682
edit_explode_denovo_02_52 edit_explode_denovo_02 12000 64.2127
edit_explode_denovo_02_52 edit_explode_denovo_02 13000 62.3708
edit_explode_denovo_02_52 edit_explode_denovo_02 14000 58.3643
edit_explode_denovo_02_52 edit_explode_denovo_02 15000 55.9684
edit_explode_denovo_02_52 edit_explode_denovo_02 16000 55.1991
edit_explode_denovo_02_52 edit_explode_denovo_02 17000 54.9967
edit_explode_denovo_02_52 edit_explode_denovo_02 18000 55.7657
edit_explode_denovo_02_52 edit_explode_denovo_02 19000 56.3587
edit_explode_denovo_02_52 edit_explode_denovo_02 20000 56.9972
edit_explode_denovo_02_52 edit_explode_denovo_02 21000 57.2235
edit_explode_denovo_02_52 edit_explode_denovo_02 22000 57.7298
edit_explode_denovo_02_52 edit_explode_denovo_02 23000 57.9819
edit_explode_denovo_02_52 edit_explode_denovo_02 24000 58.4658
edit_explode_denovo_02_52 edit_explode_denovo_02 25000 59.179
edit_explode_denovo_02_52 edit_explode_denovo_02 26000 59.4209
edit_explode_denovo_02_52 edit_explode_denovo_02 27000 59.6616
edit_explode_denovo_02_52 edit_explode_denovo_02 28000 60.0515
edit_explode_denovo_02_52 edit_explode_denovo_02 29000 59.9702
edit_explode_denovo_02_52 edit_explode_denovo_02 30000 60.1284
edit_explode_denovo_02_52 edit_explode_denovo_02 31000 60.397
edit_explode_denovo_02_52 edit_explode_denovo_02 32000 60.4472
edit_explode_denovo_02_52 edit_explode_denovo_02 33000 60.8182
edit_explode_denovo_02_52 edit_explode_denovo_02 34000 61.1587
edit_explode_denovo_02_52 edit_explode_denovo_02 35000 61.3635
edit_explode_denovo_02_52 edit_explode_denovo_02 36000 61.6046
edit_explode_denovo_02_52 edit_explode_denovo_02 37000 61.514
edit_explode_denovo_02_52 edit_explode_denovo_02 38000 61.6741
edit_explode_denovo_02_52 edit_explode_denovo_02 39000 61.9292
edit_explode_denovo_02_52 edit_explode_denovo_02 40000 62.085
edit_explode_denovo_02_52 edit_explode_denovo_02 41000 62.4479
edit_explode_denovo_02_52 edit_explode_denovo_02 42000 62.4219
edit_explode_denovo_02_52 edit_explode_denovo_02 43000 62.2857
edit_explode_denovo_02_52 edit_explode_denovo_02 44000 62.4126
edit_explode_denovo_02_52 edit_explode_denovo_02 45000 62.5871
edit_explode_denovo_02_52 edit_explode_denovo_02 46000 62.2899
edit_explode_denovo_02_52 edit_explode_denovo_02 47000 62.6747
edit_explode_denovo_02_52 edit_explode_denovo_02 48000 62.8026
edit_explode_denovo_02_52 edit_explode_denovo_02 49000 62.7201
edit_explode_denovo_02_52 edit_explode_denovo_02 50000 62.7028
edit_explode_denovo_02_52 edit_explode_denovo_02 51000 62.1137
edit_explode_denovo_02_52 edit_explode_denovo_02 52000 62.9415
edit_explode_denovo_02_52 edit_explode_denovo_02 53000 63.5288
edit_explode_denovo_02_52 edit_explode_denovo_02 54000 63.6486
edit_explode_denovo_02_52 edit_explode_denovo_02 55000 63.8095
edit_explode_denovo_02_52 edit_explode_denovo_02 56000 63.9599
edit_explode_denovo_02_52 edit_explode_denovo_02 57000 64.1601
edit_explode_denovo_02_52 edit_explode_denovo_02 58000 64.3015
edit_explode_denovo_02_52 edit_explode_denovo_02 59000 64.7057
edit_explode_denovo_02_52 edit_explode_denovo_02 60000 64.9461
edit_explode_denovo_02_53 edit_explode_denovo_02 0 -nan
edit_explode_denovo_02_53 edit_explode_denovo_02 1000 57.9732
edit_explode_denovo_02_53 edit_explode_denovo_02 2000 70.034
edit_explode_denovo_02_53 edit_explode_denovo_02 3000 70.8993
edit_explode_denovo_02_53 edit_explode_denovo_02 4000 70.9226
edit_explode_denovo_02_53 edit_explode_denovo_02 5000 70.8837
edit_explode_denovo_02_53 edit_explode_denovo_02 6000 67.6043
edit_explode_denovo_02_53 edit_explode_denovo_02 7000 60.9897
edit_explode_denovo_02_53 edit_explode_denovo_02 8000 59.5482
edit_explode_denovo_02_53 edit_explode_denovo_02 9000 61.2568
edit_explode_denovo_02_53 edit_explode_denovo_02 10000 61.9982
edit_explode_denovo_02_53 edit_explode_denovo_02 11000 62.2222
edit_explode_denovo_02_53 edit_explode_denovo_02 12000 61.8526
edit_explode_denovo_02_53 edit_explode_denovo_02 13000 61.501
edit_explode_denovo_02_53 edit_explode_denovo_02 14000 59.1025
edit_explode_denovo_02_53 edit_explode_denovo_02 15000 55.1662
edit_explode_denovo_02_53 edit_explode_denovo_02 16000 54.7292
edit_explode_denovo_02_53 edit_explode_denovo_02 17000 56.4658
edit_explode_denovo_02_53 edit_explode_denovo_02 18000 57.3638
edit_explode_denovo_02_53 edit_explode_denovo_02 19000 57.9223
edit_explode_denovo_02_53 edit_explode_denovo_02 20000 58.6284
edit_explode_denovo_02_53 edit_explode_denovo_02 21000 59.4165
edit_explode_denovo_02_53 edit_explode_denovo_02 22000 60.8756
edit_explode_denovo_02_53 edit_explode_denovo_02 23000 61.8724
edit_explode_denovo_02_53 edit_explode_denovo_02 24000 63.3065
edit_explode_denovo_02_53 edit_explode_denovo_02 25000 63.6904
edit_explode_denovo_02_53 edit_explode_denovo_02 26000 56.2127
edit_explode_denovo_02_53 edit_explode_denovo_02 27000 53.7869
edit_explode_denovo_02_53 edit_explode_denovo_02 28000 54.9593
edit_explode_denovo_02_53 edit_explode_denovo_02 29000 55.6834
edit_explode_denovo_02_53 edit_explode_denovo_02 30000 56.3431
edit_explode_denovo_02_53 edit_explode_denovo_02 31000 57.2183
edit_explode_denovo_02_53 edit_explode_denovo_02 32000 57.4224
edit_explode_denovo_02_53 edit_explode_denovo_02 33000 57.9009
edit_explode_denovo_02_53 edit_explode_denovo_02 34000 58.1331
edit_explode_denovo_02_53 edit_explode_denovo_02 35000 58.57
edit_explode_denovo_02_53 edit_explode_denovo_02 36000 58.6638
edit_explode_denovo_02_53 edit_explode_denovo_02 37000 58.8185
edit_explode_denovo_02_53 edit_explode_denovo_02 38000 58.601
edit_explode_denovo_02_53 edit_explode_denovo_02 39000 58.9864
edit_explode_denovo_02_53 edit_explode_denovo_02 40000 58.6107
edit_explode_denovo_02_53 edit_explode_denovo_02 41000 58.6773
edit_explode_denovo_02_53 edit_explode_denovo_02 42000 59.0198
edit_explode_denovo_02_53 edit_explode_denovo_02 43000 58.1157
edit_explode_denovo_02_53 edit_explode_denovo_02 44000 58.3001
edit_explode_denovo_02_53 edit_explode_denovo_02 45000 58.2425
edit_explode_denovo_02_53 edit_explode_denovo_02 46000 57.9417
edit_explode_denovo_02_53 edit_explode_denovo_02 47000 57.6357
edit_explode_denovo_02_53 edit_explode_denovo_02 48000 57.091
edit_explode_denovo_02_53 edit_explode_denovo_02 49000 57.5596
edit_explode_denovo_02_53 edit_explode_denovo_02 50000 57.0324
edit_explode_denovo_02_53 edit_explode_denovo_02 51000 56.4598
edit_explode_denovo_02_53 edit_explode_denovo_02 52000 56.8457
edit_explode_denovo_02_53 edit_explode_denovo_02 53000 57.2441
edit_explode_denovo_02_53 edit_explode_denovo_02 54000 57.6815
edit_explode_denovo_02_53 edit_explode_denovo_02 55000 56.9476
edit_explode_denovo_02_53 edit_explode_denovo_02 56000 56.9427
edit_explode_denovo_02_53 edit_explode_denovo_02 57000 56.6419
edit_explode_denovo_02_53 edit_explode_denovo_02 58000 56.8257
edit_explode_denovo_02_53 edit_explode_denovo_02 59000 56.555
edit_explode_denovo_02_53 edit_explode_denovo_02 60000 56.3716
edit_explode_denovo_02_54 edit_explode_denovo_02 0 -nan
edit_explode_denovo_02_54 edit_explode_denovo_02 1000 57.746
edit_explode_denovo_02_54 edit_explode_denovo_02 2000 73.7629
edit_explode_denovo_02_54 edit_explode_denovo_02 3000 68.6552
edit_explode_denovo_02_54 edit_explode_denovo_02 4000 61.188
edit_explode_denovo_02_54 edit_explode_denovo_02 5000 60.007
edit_explode_denovo_02_54 edit_explode_denovo_02 6000 55.4196
edit_explode_denovo_02_54 edit_explode_denovo_02 7000 54.4873
edit_explode_denovo_02_54 edit_explode_denovo_02 8000 54.6438
edit_explode_denovo_02_54 edit_explode_denovo_02 9000 54.5645
edit_explode_denovo_02_54 edit_explode_denovo_02 10000 55.5126
edit_explode_denovo_02_54 edit_explode_denovo_02 11000 56.9615
edit_explode_denovo_02_54 edit_explode_denovo_02 12000 58.1144
edit_explode_denovo_02_54 edit_explode_denovo_02 13000 59.4556
edit_explode_denovo_02_54 edit_explode_denovo_02 14000 59.6293
edit_explode_denovo_02_54 edit_explode_denovo_02 15000 59.891
edit_explode_denovo_02_54 edit_explode_denovo_02 16000 58.6172
edit_explode_denovo_02_54 edit_explode_denovo_02 17000 54.716
edit_explode_denovo_02_54 edit_explode_denovo_02 18000 55.7723
edit_explode_denovo_02_54 edit_explode_denovo_02 19000 56.1623
edit_explode_denovo_02_54 edit_explode_denovo_02 20000 57.0173
edit_explode_denovo_02_54 edit_explode_denovo_02 21000 57.8987
edit_explode_denovo_02_54 edit_explode_denovo_02 22000 58.3756
edit_explode_denovo_02_54 edit_explode_denovo_02 23000 58.3073
edit_explode_denovo_02_54 edit_explode_denovo_02 24000 58.6486
edit_explode_denovo_02_54 edit_explode_denovo_02 25000 57.9094
edit_explode_denovo_02_54 edit_explode_denovo_02 26000 57.0292
edit_explode_denovo_02_54 edit_explode_denovo_02 27000 57.3482
edit_explode_denovo_02_54 edit_explode_denovo_02 28000 57.5467
edit_explode_denovo_02_54 edit_explode_denovo_02 29000 57.4636
edit_explode_denovo_02_54 edit_explode_denovo_02 30000 57.8407
edit_explode_denovo_02_54 edit_explode_denovo_02 31000 59.1434
edit_explode_denovo_02_54 edit_explode_denovo_02 32000 58.3798
edit_explode_denovo_02_54 edit_explode_denovo_02 33000 56.9843
edit_explode_denovo_02_54 edit_explode_denovo_02 34000 56.1328
edit_explode_denovo_02_54 edit_explode_denovo_02 35000 55.5034
edit_explode_denovo_02_54 edit_explode_denovo_02 36000 55.6679
edit_explode_denovo_02_54 edit_explode_denovo_02 37000 55.6168
edit_explode_denovo_02_54 edit_explode_denovo_02 38000 54.8273
edit_explode_denovo_02_54 edit_explode_denovo_02 39000 54.343
edit_explode_denovo_02_54 edit_explode_denovo_02 40000 52.9917
edit_explode_denovo_02_54 edit_explode_denovo_02 41000 52.2931
edit_explode_denovo_02_54 edit_explode_denovo_02 42000 51.6352
edit_explode_denovo_02_54 edit_explode_denovo_02 43000 51.2305
edit_explode_denovo_02_54 edit_explode_denovo_02 44000 51.6102
edit_explode_denovo_02_54 edit_explode_denovo_02 45000 51.4515
edit_explode_denovo_02_54 edit_explode_denovo_02 46000 52.6586
edit_explode_denovo_02_54 edit_explode_denovo_02 47000 52.7657
edit_explode_denovo_02_54 edit_explode_denovo_02 48000 53.1272
edit_explode_denovo_02_54 edit_explode_denovo_02 49000 53.0755
edit_explode_denovo_02_54 edit_explode_denovo_02 50000 53.2568
edit_explode_denovo_02_54 edit_explode_denovo_02 51000 53.5952
edit_explode_denovo_02_54 edit_explode_denovo_02 52000 53.5512
edit_explode_denovo_02_54 edit_explode_denovo_02 53000 53.6096
edit_explode_denovo_02_54 edit_explode_denovo_02 54000 53.9045
edit_explode_denovo_02_54 edit_explode_denovo_02 55000 54.2149
edit_explode_denovo_02_54 edit_explode_denovo_02 56000 53.6529
edit_explode_denovo_02_54 edit_explode_denovo_02 57000 53.7862
edit_explode_denovo_02_54 edit_explode_denovo_02 58000 53.7137
edit_explode_denovo_02_54 edit_explode_denovo_02 59000 53.6426
edit_explode_denovo_02_54 edit_explode_denovo_02 60000 54.0508
